source_kind,path,relative_path,extension,size_bytes,sha256,readable,extractor,text_path,chars,status,notes
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/3. June-24/92B.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/3. June-24/92B.pdf,.pdf,270897,dcbfee7021b45fad59c88c92766afbde88a2b49e9d1d905aab826240188bd281,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_3._June-24_92B.pdf.29d2743596.txt,1152,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/3. June-24/94J.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/3. June-24/94J.pdf,.pdf,270230,d94bfcabe89333a711f7e097cddb58ffe84422d42792fde4b41d9b424fce5e7d,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_3._June-24_94J.pdf.6324f7b9ca.txt,1093,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/4. July-24/92B-107283.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/4. July-24/92B-107283.pdf,.pdf,270810,f1845fd0e34c63cd7d9fcfd83eaf628c6faf1422e9c09df9d284d55ebe02335a,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_4._July-24_92B-107283.pdf.d0ebb0fefa.txt,1152,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/4. July-24/94J-13250.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/4. July-24/94J-13250.pdf,.pdf,270856,9391a15c61a5da984a9d4f43e0a10e33424d4a4996dd6d9576b3139fa5c3b1d5,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_4._July-24_94J-13250.pdf.2bb5ed572d.txt,1120,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/4. July-24/94J-1708.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/4. July-24/94J-1708.pdf,.pdf,270327,39d73333144c7400210c041fc792b6ecae594c71a08d82d41c6f97e3395817d1,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_4._July-24_94J-1708.pdf.269b6e0dd3.txt,1093,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/5. Aug-24/92B-107284.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/5. Aug-24/92B-107284.pdf,.pdf,270854,8ef5ef052b2b115c8b58b52e8cce39b4f637b733ca75810d5725c842b5e7d29b,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_5._Aug-24_92B-107284.pdf.4c9a10ada5.txt,1150,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/5. Aug-24/94J-27000.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/5. Aug-24/94J-27000.pdf,.pdf,270520,aa96eb72622926d00e232094ac50538b9d79543b95ca807527af76c8dce2fd21,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_5._Aug-24_94J-27000.pdf.e526decb6f.txt,1092,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/5. Aug-24/94J-7858.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/5. Aug-24/94J-7858.pdf,.pdf,270394,4a96a59a02343a6a4f9e2f15c4c55b102446d87eb22f39ce9539c0c91304a51b,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_5._Aug-24_94J-7858.pdf.281d3c97b4.txt,1109,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/6. Sep-24/92B-111746.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/6. Sep-24/92B-111746.pdf,.pdf,270820,42f9a655438d649a5529b9cc3443886141e8523f7d491e99b5a650d112d52161,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_6._Sep-24_92B-111746.pdf.2175e19b12.txt,1152,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/6. Sep-24/94J-1708.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/6. Sep-24/94J-1708.pdf,.pdf,270312,235b99bc0a703e9be3745fce8235c7382755639ca5778dacde2c3499affbeb18,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_6._Sep-24_94J-1708.pdf.04132b9d0e.txt,1093,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/6. Sep-24/94J-2567.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/6. Sep-24/94J-2567.pdf,.pdf,270298,2e5185dc8b742fb0e61ccd68092c088d588cd602aa19a0eff69efe4d7c14af2f,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_6._Sep-24_94J-2567.pdf.f5a15b938a.txt,1121,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/7. Oct-24/92B-104561.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/7. Oct-24/92B-104561.pdf,.pdf,270873,dbbc74698a62bccadfbef5cb6fa7771a2da686bddef740747808395f1b5e9874,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_7._Oct-24_92B-104561.pdf.5a5ff424ff.txt,1150,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/7. Oct-24/94J-1708.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/7. Oct-24/94J-1708.pdf,.pdf,270313,d2b05b10ad4f9fcf098b51dc4bda77009c9442f4e644abdab748c94deb963c4a,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_7._Oct-24_94J-1708.pdf.fdd3d9b6ce.txt,1093,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/7. Oct-24/94J-6313.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/7. Oct-24/94J-6313.pdf,.pdf,270284,1eb37618e83c465f087cebc432526e536b2c3cbbe029b3ac918c4811b6e257d9,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_7._Oct-24_94J-6313.pdf.7f3ca9fcbe.txt,1121,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/8. Nov-24/92B-102956.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/8. Nov-24/92B-102956.pdf,.pdf,270835,6beae5974f49d02fe305a5d0a9bd576a890b778405ee801d6fb235202c3efb69,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_8._Nov-24_92B-102956.pdf.51f2d13076.txt,1144,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/8. Nov-24/94C-1355.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/8. Nov-24/94C-1355.pdf,.pdf,270213,42422255bd5e4c01da2182005ec1364a872b0508576f6761646f5324ec7123ed,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_8._Nov-24_94C-1355.pdf.47a61253ae.txt,1121,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/8. Nov-24/94J-1708.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/8. Nov-24/94J-1708.pdf,.pdf,270257,a9626f2f8d25509c797460be1128d5e9987facb2e8fb7f6f94ad6833b88c88c7,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_8._Nov-24_94J-1708.pdf.4628d65ffe.txt,1093,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/9.Dec-24/92B-109178.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/9.Dec-24/92B-109178.pdf,.pdf,270940,dbedf9080b6d1ad4bf4ff27ad868288e3e575f5f4deabffbc386a8c28da138e7,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_9.Dec-24_92B-109178.pdf.4beed003db.txt,1152,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/9.Dec-24/94C-1000.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/9.Dec-24/94C-1000.pdf,.pdf,270148,6d73957271705d2957f5030b738a9db20233c3ecdfd9c1041f452b51100fe6ae,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_9.Dec-24_94C-1000.pdf.dc1b6ce140.txt,1071,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/9.Dec-24/94J-3340.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/9.Dec-24/94J-3340.pdf,.pdf,270057,4605f5eed48948538efad6d241e02d74e206bbf9a1aeb776d4c78efcfb274dc0,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_9.Dec-24_94J-3340.pdf.7dcef97ea0.txt,1097,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/TDS payable for FY 2024-25.xlsx,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2024-25/TDS payable for FY 2024-25.xlsx,.xlsx,18407,4acab2640edc09f2317b6856744d99c400ace3874ee5524d47c8078e0e89ce30,True,openpyxl,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2024-25_TDS_payable_for_FY_2024-25.xlsx.689ef7bc1a.txt,9144,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/1.Apr-25/92B-130034.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/1.Apr-25/92B-130034.pdf,.pdf,270785,296d8341ab7be4f781453aa2aae263dfcbeb24767848a6aedb9ac09f4a7c6f67,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_1.Apr-25_92B-130034.pdf.262c55c39d.txt,1128,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/1.Apr-25/94J-20381.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/1.Apr-25/94J-20381.pdf,.pdf,270872,97710a30d125a1768b1e3764daee6fb5f475976211fd318bea3fcc5b0beb938f,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_1.Apr-25_94J-20381.pdf.2c82dfbcae.txt,1130,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/10.Jan-26/92B-89625.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/10.Jan-26/92B-89625.pdf,.pdf,270880,a96b500c33c538a0dce57dc2b223de3eef46a769795d85aa0c8f3f8858c8b920,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_10.Jan-26_92B-89625.pdf.b500a3de85.txt,1138,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/10.Jan-26/94J-9570.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/10.Jan-26/94J-9570.pdf,.pdf,270142,d490e075b83332f346e4507ae17f1d76f95ac9ead9ea2f7ad31899ddb69b1094,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_10.Jan-26_94J-9570.pdf.836638fccd.txt,1115,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/10.Jan-26/Interest Q3-24Q.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/10.Jan-26/Interest Q3-24Q.pdf,.pdf,270289,1919ddb8e9b4a17b407c7c2ef0eab312dd596080392b833ea26a4c64b0421b83,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_10.Jan-26_Interest_Q3-24Q.pdf.d36a33e38c.txt,1101,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/10.Jan-26/Interest Q3-26Q.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/10.Jan-26/Interest Q3-26Q.pdf,.pdf,270254,6decad589aadac7d6e29fcdfd8942971c176dece1e9082c0c2b865cbc28c3d3d,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_10.Jan-26_Interest_Q3-26Q.pdf.8848accdb4.txt,1099,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/11.Feb-26/92B-89627.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/11.Feb-26/92B-89627.pdf,.pdf,270848,bc78642927d59ea4b87d9a7d7f7c07a3572f2bfe23b81ab20ee568afe401e7b8,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_11.Feb-26_92B-89627.pdf.e5d673f5d7.txt,1140,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/11.Feb-26/94J-12302.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/11.Feb-26/94J-12302.pdf,.pdf,270868,b2800a97172f8231ce30091f06deee9d8f9586611b1c2716342852b9128f32d5,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_11.Feb-26_94J-12302.pdf.e4f0d1ddbd.txt,1116,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/2.May-25/92B-130034.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/2.May-25/92B-130034.pdf,.pdf,270859,e45ccdfaf86bf961c59ad4726bf740a731d43374afa05361e6fed7265041b169,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_2.May-25_92B-130034.pdf.d96f3d110b.txt,1128,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/2.May-25/94J-18181.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/2.May-25/94J-18181.pdf,.pdf,270815,cff9c3d278cd31ad081197cf81b4a6ee603577106f633ff0a381db94fd417769,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_2.May-25_94J-18181.pdf.7cf0f576d6.txt,1130,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/3.June-25/92B-121909.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/3.June-25/92B-121909.pdf,.pdf,270928,57ea3ed89e44efb39cd0b034aaabb332e7509a11e5bdd6bf5632403188cb8e40,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_3.June-25_92B-121909.pdf.6f993b830e.txt,1148,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/3.June-25/92B-3900.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/3.June-25/92B-3900.pdf,.pdf,270263,267d3072c1c513f780895b3c465a36a14662fcd392ea1995b6d723dc80c4597e,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_3.June-25_92B-3900.pdf.33a249c62a.txt,1101,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/3.June-25/94J-10330.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/3.June-25/94J-10330.pdf,.pdf,270839,1aa0d1bfc8c83066711b9c3ea8bd1198a0c77a6157f5e267192aac0113213698,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_3.June-25_94J-10330.pdf.d64a2d6ee0.txt,1116,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/3.June-25/94J-580.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/3.June-25/94J-580.pdf,.pdf,270221,86866c136d8f18d858a5ac7ece2473fc99d4d767c802d5d6627b0a6d6582eac9,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_3.June-25_94J-580.pdf.a916daf796.txt,1079,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/4.Jul-25/92B-122773.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/4.Jul-25/92B-122773.pdf,.pdf,270851,4b2381125a81e955ead94bce2709afa04eff70ab39ad550106975d3502067be7,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_4.Jul-25_92B-122773.pdf.ba0b49f627.txt,1169,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/4.Jul-25/94J-16420.pdf,Client Inputs/1. Valyx FDD Input/DD7.5 Opening Balance on Statutory dues/FY 2025-26/4.Jul-25/94J-16420.pdf,.pdf,270921,d0f0866794e224e866406bcf9472570e847eed2fc0ddb8ba5f4c29ecd53cfe85,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_DD7.5_Opening_Balance_on_Statutory_dues_FY_2025-26_4.Jul-25_94J-16420.pdf.67fa6eebd0.txt,1122,ok,
